Time_Slot,Call_Count,Date,Weekday,Is_Weekend,Up_Count,Down_Count,Up_Ratio,Hour,Minute,Traffic_Mode
2025-11-11 06:40:00,2,2025-11-11,1,False,2,0,1.0,6,40,正常流量
2025-11-11 06:45:00,5,2025-11-11,1,False,5,0,1.0,6,45,高流量
2025-11-11 06:50:00,10,2025-11-11,1,False,10,0,1.0,6,50,高流量
2025-11-11 06:55:00,4,2025-11-11,1,False,4,0,1.0,6,55,正常流量
2025-11-11 07:00:00,1,2025-11-11,1,False,0,1,0.0,7,0,极低流量
2025-11-11 07:10:00,7,2025-11-11,1,False,6,1,0.8571428571428571,7,10,早晨上行高峰
2025-11-11 07:15:00,8,2025-11-11,1,False,6,2,0.75,7,15,早晨上行高峰
2025-11-11 07:20:00,4,2025-11-11,1,False,4,0,1.0,7,20,早晨上行高峰
2025-11-11 07:25:00,5,2025-11-11,1,False,4,1,0.8,7,25,早晨上行高峰
2025-11-11 07:30:00,4,2025-11-11,1,False,4,0,1.0,7,30,早晨上行高峰
2025-11-11 07:35:00,5,2025-11-11,1,False,5,0,1.0,7,35,早晨上行高峰
2025-11-11 07:40:00,1,2025-11-11,1,False,1,0,1.0,7,40,极低流量
2025-11-11 07:45:00,2,2025-11-11,1,False,0,2,0.0,7,45,正常流量
2025-11-11 07:50:00,2,2025-11-11,1,False,1,1,0.5,7,50,正常流量
2025-11-11 07:55:00,2,2025-11-11,1,False,2,0,1.0,7,55,早晨上行高峰
2025-11-11 08:00:00,4,2025-11-11,1,False,4,0,1.0,8,0,早晨上行高峰
2025-11-11 08:05:00,6,2025-11-11,1,False,4,2,0.6666666666666666,8,5,高流量
2025-11-11 08:10:00,5,2025-11-11,1,False,5,0,1.0,8,10,早晨上行高峰
2025-11-11 08:15:00,5,2025-11-11,1,False,5,0,1.0,8,15,早晨上行高峰
2025-11-11 08:20:00,5,2025-11-11,1,False,5,0,1.0,8,20,早晨上行高峰
2025-11-11 08:25:00,5,2025-11-11,1,False,3,2,0.6,8,25,高流量
2025-11-11 08:30:00,6,2025-11-11,1,False,4,2,0.6666666666666666,8,30,高流量
2025-11-11 08:35:00,8,2025-11-11,1,False,7,1,0.875,8,35,早晨上行高峰
2025-11-11 08:40:00,11,2025-11-11,1,False,9,2,0.8181818181818182,8,40,早晨上行高峰
2025-11-11 08:45:00,3,2025-11-11,1,False,3,0,1.0,8,45,早晨上行高峰
2025-11-11 08:50:00,7,2025-11-11,1,False,6,1,0.8571428571428571,8,50,早晨上行高峰
2025-11-11 08:55:00,5,2025-11-11,1,False,5,0,1.0,8,55,早晨上行高峰
2025-11-11 09:00:00,7,2025-11-11,1,False,6,1,0.8571428571428571,9,0,高流量
2025-11-11 09:05:00,6,2025-11-11,1,False,5,1,0.8333333333333334,9,5,高流量
2025-11-11 09:10:00,10,2025-11-11,1,False,6,4,0.6,9,10,高流量
2025-11-11 09:15:00,12,2025-11-11,1,False,10,2,0.8333333333333334,9,15,高流量
2025-11-11 09:20:00,16,2025-11-11,1,False,10,6,0.625,9,20,高流量
2025-11-11 09:25:00,14,2025-11-11,1,False,13,1,0.9285714285714286,9,25,高流量
2025-11-11 09:30:00,16,2025-11-11,1,False,11,5,0.6875,9,30,高流量
2025-11-11 09:35:00,25,2025-11-11,1,False,18,7,0.72,9,35,高流量
2025-11-11 09:40:00,15,2025-11-11,1,False,14,1,0.9333333333333333,9,40,高流量
2025-11-11 09:45:00,23,2025-11-11,1,False,18,5,0.782608695652174,9,45,高流量
2025-11-11 09:50:00,27,2025-11-11,1,False,19,8,0.7037037037037037,9,50,高流量
2025-11-11 09:55:00,23,2025-11-11,1,False,19,4,0.8260869565217391,9,55,高流量
2025-11-11 10:00:00,33,2025-11-11,1,False,27,6,0.8181818181818182,10,0,高流量
2025-11-11 10:05:00,40,2025-11-11,1,False,32,8,0.8,10,5,高流量
2025-11-11 10:10:00,34,2025-11-11,1,False,29,5,0.8529411764705882,10,10,高流量
2025-11-11 10:15:00,39,2025-11-11,1,False,30,9,0.7692307692307693,10,15,高流量
2025-11-11 10:20:00,35,2025-11-11,1,False,26,9,0.7428571428571429,10,20,高流量
2025-11-11 10:25:00,39,2025-11-11,1,False,28,11,0.717948717948718,10,25,高流量
2025-11-11 10:30:00,30,2025-11-11,1,False,22,8,0.7333333333333333,10,30,高流量
2025-11-11 10:35:00,41,2025-11-11,1,False,29,12,0.7073170731707317,10,35,高流量
2025-11-11 10:40:00,36,2025-11-11,1,False,24,12,0.6666666666666666,10,40,高流量
2025-11-11 10:45:00,38,2025-11-11,1,False,24,14,0.631578947368421,10,45,高流量
2025-11-11 10:50:00,42,2025-11-11,1,False,25,17,0.5952380952380952,10,50,高流量
2025-11-11 10:55:00,43,2025-11-11,1,False,26,17,0.6046511627906976,10,55,高流量
2025-11-11 11:00:00,37,2025-11-11,1,False,27,10,0.7297297297297297,11,0,高流量
2025-11-11 11:05:00,42,2025-11-11,1,False,25,17,0.5952380952380952,11,5,午餐时段
2025-11-11 11:10:00,37,2025-11-11,1,False,20,17,0.5405405405405406,11,10,午餐时段
2025-11-11 11:15:00,40,2025-11-11,1,False,26,14,0.65,11,15,高流量
2025-11-11 11:20:00,39,2025-11-11,1,False,23,16,0.5897435897435898,11,20,午餐时段
2025-11-11 11:25:00,43,2025-11-11,1,False,23,20,0.5348837209302325,11,25,午餐时段
2025-11-11 11:30:00,47,2025-11-11,1,False,26,21,0.5531914893617021,11,30,午餐时段
2025-11-11 11:35:00,34,2025-11-11,1,False,17,17,0.5,11,35,午餐时段
2025-11-11 11:40:00,32,2025-11-11,1,False,20,12,0.625,11,40,高流量
2025-11-11 11:45:00,42,2025-11-11,1,False,21,21,0.5,11,45,午餐时段
2025-11-11 11:50:00,52,2025-11-11,1,False,15,37,0.28846153846153844,11,50,高流量
2025-11-11 11:55:00,41,2025-11-11,1,False,14,27,0.34146341463414637,11,55,高流量
2025-11-11 12:00:00,45,2025-11-11,1,False,17,28,0.37777777777777777,12,0,高流量
2025-11-11 12:05:00,54,2025-11-11,1,False,22,32,0.4074074074074074,12,5,午餐时段
2025-11-11 12:10:00,43,2025-11-11,1,False,11,32,0.2558139534883721,12,10,高流量
2025-11-11 12:15:00,50,2025-11-11,1,False,16,34,0.32,12,15,高流量
2025-11-11 12:20:00,51,2025-11-11,1,False,19,32,0.37254901960784315,12,20,高流量
2025-11-11 12:25:00,40,2025-11-11,1,False,15,25,0.375,12,25,高流量
2025-11-11 12:30:00,45,2025-11-11,1,False,17,28,0.37777777777777777,12,30,高流量
2025-11-11 12:35:00,47,2025-11-11,1,False,11,36,0.23404255319148937,12,35,高流量
2025-11-11 12:40:00,41,2025-11-11,1,False,14,27,0.34146341463414637,12,40,高流量
2025-11-11 12:45:00,44,2025-11-11,1,False,17,27,0.38636363636363635,12,45,高流量
2025-11-11 12:50:00,41,2025-11-11,1,False,17,24,0.4146341463414634,12,50,午餐时段
2025-11-11 12:55:00,38,2025-11-11,1,False,17,21,0.4473684210526316,12,55,午餐时段
2025-11-11 13:00:00,42,2025-11-11,1,False,13,29,0.30952380952380953,13,0,高流量
2025-11-11 13:05:00,44,2025-11-11,1,False,16,28,0.36363636363636365,13,5,高流量
2025-11-11 13:10:00,42,2025-11-11,1,False,18,24,0.42857142857142855,13,10,高流量
2025-11-11 13:15:00,42,2025-11-11,1,False,19,23,0.4523809523809524,13,15,高流量
2025-11-11 13:20:00,43,2025-11-11,1,False,17,26,0.3953488372093023,13,20,高流量
2025-11-11 13:25:00,45,2025-11-11,1,False,18,27,0.4,13,25,高流量
2025-11-11 13:30:00,41,2025-11-11,1,False,23,18,0.5609756097560976,13,30,高流量
2025-11-11 13:35:00,39,2025-11-11,1,False,19,20,0.48717948717948717,13,35,高流量
2025-11-11 13:40:00,38,2025-11-11,1,False,22,16,0.5789473684210527,13,40,高流量
2025-11-11 13:45:00,36,2025-11-11,1,False,22,14,0.6111111111111112,13,45,高流量
2025-11-11 13:50:00,46,2025-11-11,1,False,29,17,0.6304347826086957,13,50,高流量
2025-11-11 13:55:00,42,2025-11-11,1,False,25,17,0.5952380952380952,13,55,高流量
2025-11-11 14:00:00,44,2025-11-11,1,False,24,20,0.5454545454545454,14,0,高流量
2025-11-11 14:05:00,50,2025-11-11,1,False,31,19,0.62,14,5,高流量
2025-11-11 14:10:00,42,2025-11-11,1,False,23,19,0.5476190476190477,14,10,高流量
2025-11-11 14:15:00,44,2025-11-11,1,False,29,15,0.6590909090909091,14,15,高流量
2025-11-11 14:20:00,50,2025-11-11,1,False,35,15,0.7,14,20,高流量
2025-11-11 14:25:00,48,2025-11-11,1,False,25,23,0.5208333333333334,14,25,高流量
2025-11-11 14:30:00,44,2025-11-11,1,False,21,23,0.4772727272727273,14,30,高流量
2025-11-11 14:35:00,34,2025-11-11,1,False,13,21,0.38235294117647056,14,35,高流量
2025-11-11 14:40:00,37,2025-11-11,1,False,18,19,0.4864864864864865,14,40,高流量
2025-11-11 14:45:00,41,2025-11-11,1,False,17,24,0.4146341463414634,14,45,高流量
2025-11-11 14:50:00,41,2025-11-11,1,False,25,16,0.6097560975609756,14,50,高流量
2025-11-11 14:55:00,43,2025-11-11,1,False,19,24,0.4418604651162791,14,55,高流量
2025-11-11 15:00:00,40,2025-11-11,1,False,21,19,0.525,15,0,高流量
2025-11-11 15:05:00,37,2025-11-11,1,False,21,16,0.5675675675675675,15,5,高流量
2025-11-11 15:10:00,39,2025-11-11,1,False,15,24,0.38461538461538464,15,10,高流量
2025-11-11 15:15:00,34,2025-11-11,1,False,19,15,0.5588235294117647,15,15,高流量
2025-11-11 15:20:00,40,2025-11-11,1,False,14,26,0.35,15,20,高流量
2025-11-11 15:25:00,36,2025-11-11,1,False,16,20,0.4444444444444444,15,25,高流量
2025-11-11 15:30:00,38,2025-11-11,1,False,19,19,0.5,15,30,高流量
2025-11-11 15:35:00,47,2025-11-11,1,False,15,32,0.3191489361702128,15,35,高流量
2025-11-11 15:40:00,44,2025-11-11,1,False,20,24,0.45454545454545453,15,40,高流量
2025-11-11 15:45:00,42,2025-11-11,1,False,16,26,0.38095238095238093,15,45,高流量
2025-11-11 15:50:00,41,2025-11-11,1,False,16,25,0.3902439024390244,15,50,高流量
2025-11-11 15:55:00,43,2025-11-11,1,False,15,28,0.3488372093023256,15,55,高流量
2025-11-11 16:00:00,38,2025-11-11,1,False,16,22,0.42105263157894735,16,0,高流量
2025-11-11 16:05:00,40,2025-11-11,1,False,16,24,0.4,16,5,高流量
2025-11-11 16:10:00,42,2025-11-11,1,False,14,28,0.3333333333333333,16,10,高流量
2025-11-11 16:15:00,38,2025-11-11,1,False,20,18,0.5263157894736842,16,15,高流量
2025-11-11 16:20:00,37,2025-11-11,1,False,18,19,0.4864864864864865,16,20,高流量
2025-11-11 16:25:00,40,2025-11-11,1,False,18,22,0.45,16,25,高流量
2025-11-11 16:30:00,46,2025-11-11,1,False,25,21,0.5434782608695652,16,30,高流量
2025-11-11 16:35:00,38,2025-11-11,1,False,16,22,0.42105263157894735,16,35,高流量
2025-11-11 16:40:00,34,2025-11-11,1,False,13,21,0.38235294117647056,16,40,高流量
2025-11-11 16:45:00,26,2025-11-11,1,False,14,12,0.5384615384615384,16,45,高流量
2025-11-11 16:50:00,41,2025-11-11,1,False,16,25,0.3902439024390244,16,50,高流量
2025-11-11 16:55:00,41,2025-11-11,1,False,21,20,0.5121951219512195,16,55,高流量
2025-11-11 17:00:00,49,2025-11-11,1,False,21,28,0.42857142857142855,17,0,高流量
2025-11-11 17:05:00,39,2025-11-11,1,False,19,20,0.48717948717948717,17,5,高流量
2025-11-11 17:10:00,38,2025-11-11,1,False,14,24,0.3684210526315789,17,10,高流量
2025-11-11 17:15:00,33,2025-11-11,1,False,13,20,0.3939393939393939,17,15,高流量
2025-11-11 17:20:00,34,2025-11-11,1,False,13,21,0.38235294117647056,17,20,高流量
2025-11-11 17:25:00,32,2025-11-11,1,False,14,18,0.4375,17,25,高流量
2025-11-11 17:30:00,31,2025-11-11,1,False,14,17,0.45161290322580644,17,30,高流量
2025-11-11 17:35:00,26,2025-11-11,1,False,12,14,0.46153846153846156,17,35,高流量
2025-11-11 17:40:00,36,2025-11-11,1,False,13,23,0.3611111111111111,17,40,高流量
2025-11-11 17:45:00,18,2025-11-11,1,False,6,12,0.3333333333333333,17,45,高流量
2025-11-11 17:50:00,43,2025-11-11,1,False,18,25,0.4186046511627907,17,50,高流量
2025-11-11 17:55:00,39,2025-11-11,1,False,19,20,0.48717948717948717,17,55,高流量
2025-11-11 18:00:00,54,2025-11-11,1,False,10,44,0.18518518518518517,18,0,晚间下行高峰
2025-11-11 18:05:00,62,2025-11-11,1,False,9,53,0.14516129032258066,18,5,晚间下行高峰
2025-11-11 18:10:00,64,2025-11-11,1,False,12,52,0.1875,18,10,晚间下行高峰
2025-11-11 18:15:00,59,2025-11-11,1,False,6,53,0.1016949152542373,18,15,晚间下行高峰
2025-11-11 18:20:00,60,2025-11-11,1,False,9,51,0.15,18,20,晚间下行高峰
2025-11-11 18:25:00,65,2025-11-11,1,False,8,57,0.12307692307692308,18,25,晚间下行高峰
2025-11-11 18:30:00,71,2025-11-11,1,False,11,60,0.15492957746478872,18,30,晚间下行高峰
2025-11-11 18:35:00,64,2025-11-11,1,False,9,55,0.140625,18,35,晚间下行高峰
2025-11-11 18:40:00,65,2025-11-11,1,False,7,58,0.1076923076923077,18,40,晚间下行高峰
2025-11-11 18:45:00,59,2025-11-11,1,False,5,54,0.0847457627118644,18,45,晚间下行高峰
2025-11-11 18:50:00,73,2025-11-11,1,False,9,64,0.1232876712328767,18,50,晚间下行高峰
2025-11-11 18:55:00,63,2025-11-11,1,False,6,57,0.09523809523809523,18,55,晚间下行高峰
2025-11-11 19:00:00,63,2025-11-11,1,False,12,51,0.19047619047619047,19,0,高流量
2025-11-11 19:05:00,67,2025-11-11,1,False,9,58,0.13432835820895522,19,5,高流量
2025-11-11 19:10:00,65,2025-11-11,1,False,7,58,0.1076923076923077,19,10,高流量
2025-11-11 19:15:00,58,2025-11-11,1,False,7,51,0.1206896551724138,19,15,高流量
2025-11-11 19:20:00,68,2025-11-11,1,False,8,60,0.11764705882352941,19,20,高流量
2025-11-11 19:25:00,63,2025-11-11,1,False,8,55,0.12698412698412698,19,25,高流量
2025-11-11 19:30:00,67,2025-11-11,1,False,10,57,0.14925373134328357,19,30,高流量
2025-11-11 19:35:00,62,2025-11-11,1,False,7,55,0.11290322580645161,19,35,高流量
2025-11-11 19:40:00,63,2025-11-11,1,False,6,57,0.09523809523809523,19,40,高流量
2025-11-11 19:45:00,36,2025-11-11,1,False,9,27,0.25,19,45,高流量
2025-11-11 19:50:00,34,2025-11-11,1,False,9,25,0.2647058823529412,19,50,高流量
2025-11-11 19:55:00,35,2025-11-11,1,False,7,28,0.2,19,55,高流量
2025-11-11 20:00:00,30,2025-11-11,1,False,8,22,0.26666666666666666,20,0,高流量
2025-11-11 20:05:00,33,2025-11-11,1,False,6,27,0.18181818181818182,20,5,高流量
2025-11-11 20:10:00,30,2025-11-11,1,False,8,22,0.26666666666666666,20,10,高流量
2025-11-11 20:15:00,32,2025-11-11,1,False,4,28,0.125,20,15,高流量
2025-11-11 20:20:00,24,2025-11-11,1,False,5,19,0.20833333333333334,20,20,高流量
2025-11-11 20:25:00,25,2025-11-11,1,False,6,19,0.24,20,25,高流量
2025-11-11 20:30:00,26,2025-11-11,1,False,3,23,0.11538461538461539,20,30,高流量
2025-11-11 20:35:00,27,2025-11-11,1,False,5,22,0.18518518518518517,20,35,高流量
2025-11-11 20:40:00,17,2025-11-11,1,False,4,13,0.23529411764705882,20,40,高流量
2025-11-11 20:45:00,21,2025-11-11,1,False,4,17,0.19047619047619047,20,45,高流量
2025-11-11 20:50:00,23,2025-11-11,1,False,2,21,0.08695652173913043,20,50,高流量
2025-11-11 20:55:00,23,2025-11-11,1,False,9,14,0.391304347826087,20,55,高流量
2025-11-11 21:00:00,26,2025-11-11,1,False,10,16,0.38461538461538464,21,0,高流量
2025-11-11 21:05:00,17,2025-11-11,1,False,1,16,0.058823529411764705,21,5,高流量
2025-11-11 21:10:00,16,2025-11-11,1,False,2,14,0.125,21,10,高流量
2025-11-11 21:15:00,18,2025-11-11,1,False,5,13,0.2777777777777778,21,15,高流量
2025-11-11 21:20:00,18,2025-11-11,1,False,4,14,0.2222222222222222,21,20,高流量
2025-11-11 21:25:00,21,2025-11-11,1,False,3,18,0.14285714285714285,21,25,高流量
2025-11-11 21:30:00,22,2025-11-11,1,False,4,18,0.18181818181818182,21,30,高流量
2025-11-11 21:35:00,15,2025-11-11,1,False,3,12,0.2,21,35,高流量
2025-11-11 21:40:00,13,2025-11-11,1,False,1,12,0.07692307692307693,21,40,高流量
2025-11-11 21:45:00,9,2025-11-11,1,False,0,9,0.0,21,45,高流量
2025-11-11 21:50:00,9,2025-11-11,1,False,0,9,0.0,21,50,高流量
2025-11-11 21:55:00,15,2025-11-11,1,False,2,13,0.13333333333333333,21,55,高流量
2025-11-11 22:00:00,10,2025-11-11,1,False,1,9,0.1,22,0,高流量
2025-11-11 22:05:00,5,2025-11-11,1,False,0,5,0.0,22,5,高流量
2025-11-11 22:10:00,8,2025-11-11,1,False,0,8,0.0,22,10,高流量
2025-11-11 22:15:00,8,2025-11-11,1,False,1,7,0.125,22,15,高流量
2025-11-11 22:20:00,16,2025-11-11,1,False,0,16,0.0,22,20,高流量
2025-11-11 22:25:00,12,2025-11-11,1,False,4,8,0.3333333333333333,22,25,高流量
2025-11-11 22:30:00,9,2025-11-11,1,False,0,9,0.0,22,30,高流量
2025-11-11 22:35:00,2,2025-11-11,1,False,1,1,0.5,22,35,正常流量
2025-11-11 22:40:00,3,2025-11-11,1,False,1,2,0.3333333333333333,22,40,正常流量
2025-11-11 22:45:00,9,2025-11-11,1,False,1,8,0.1111111111111111,22,45,高流量
2025-11-11 22:50:00,6,2025-11-11,1,False,1,5,0.16666666666666666,22,50,高流量
2025-11-11 22:55:00,4,2025-11-11,1,False,0,4,0.0,22,55,正常流量
2025-11-11 23:00:00,3,2025-11-11,1,False,0,3,0.0,23,0,正常流量
2025-11-11 23:05:00,7,2025-11-11,1,False,1,6,0.14285714285714285,23,5,高流量
2025-11-11 23:10:00,4,2025-11-11,1,False,1,3,0.25,23,10,正常流量
2025-11-11 23:15:00,2,2025-11-11,1,False,0,2,0.0,23,15,正常流量
2025-11-11 23:20:00,3,2025-11-11,1,False,0,3,0.0,23,20,正常流量
2025-11-11 23:25:00,2,2025-11-11,1,False,0,2,0.0,23,25,正常流量
2025-11-11 23:30:00,4,2025-11-11,1,False,0,4,0.0,23,30,正常流量
2025-11-11 23:35:00,2,2025-11-11,1,False,0,2,0.0,23,35,正常流量
2025-11-11 23:45:00,2,2025-11-11,1,False,0,2,0.0,23,45,正常流量
2025-11-11 23:50:00,1,2025-11-11,1,False,0,1,0.0,23,50,极低流量
2025-11-11 23:55:00,1,2025-11-11,1,False,0,1,0.0,23,55,极低流量
2025-11-12 00:00:00,4,2025-11-12,2,False,0,4,0.0,0,0,正常流量
2025-11-12 00:05:00,3,2025-11-12,2,False,1,2,0.3333333333333333,0,5,正常流量
2025-11-12 00:10:00,2,2025-11-12,2,False,0,2,0.0,0,10,正常流量
2025-11-12 00:15:00,2,2025-11-12,2,False,0,2,0.0,0,15,正常流量
2025-11-12 00:20:00,3,2025-11-12,2,False,0,3,0.0,0,20,正常流量
2025-11-12 00:25:00,3,2025-11-12,2,False,0,3,0.0,0,25,正常流量
2025-11-12 00:30:00,3,2025-11-12,2,False,0,3,0.0,0,30,正常流量
2025-11-12 00:40:00,3,2025-11-12,2,False,0,3,0.0,0,40,正常流量
2025-11-12 00:45:00,2,2025-11-12,2,False,0,2,0.0,0,45,正常流量
2025-11-12 00:50:00,2,2025-11-12,2,False,0,2,0.0,0,50,正常流量
2025-11-12 00:55:00,2,2025-11-12,2,False,0,2,0.0,0,55,正常流量
2025-11-12 01:00:00,3,2025-11-12,2,False,1,2,0.3333333333333333,1,0,正常流量
2025-11-12 01:05:00,3,2025-11-12,2,False,0,3,0.0,1,5,正常流量
2025-11-12 01:20:00,1,2025-11-12,2,False,0,1,0.0,1,20,极低流量
2025-11-12 01:45:00,2,2025-11-12,2,False,0,2,0.0,1,45,正常流量
2025-11-12 01:55:00,1,2025-11-12,2,False,1,0,1.0,1,55,极低流量
2025-11-12 02:05:00,1,2025-11-12,2,False,0,1,0.0,2,5,极低流量
2025-11-12 02:15:00,1,2025-11-12,2,False,0,1,0.0,2,15,极低流量
2025-11-12 02:25:00,1,2025-11-12,2,False,0,1,0.0,2,25,极低流量
2025-11-12 02:55:00,2,2025-11-12,2,False,0,2,0.0,2,55,正常流量
2025-11-12 03:00:00,1,2025-11-12,2,False,0,1,0.0,3,0,极低流量
2025-11-12 03:45:00,1,2025-11-12,2,False,0,1,0.0,3,45,极低流量
2025-11-12 03:50:00,1,2025-11-12,2,False,1,0,1.0,3,50,极低流量
2025-11-12 03:55:00,1,2025-11-12,2,False,0,1,0.0,3,55,极低流量
2025-11-12 04:10:00,1,2025-11-12,2,False,0,1,0.0,4,10,极低流量
2025-11-12 04:30:00,1,2025-11-12,2,False,0,1,0.0,4,30,极低流量
2025-11-12 04:50:00,1,2025-11-12,2,False,0,1,0.0,4,50,极低流量
2025-11-12 05:05:00,1,2025-11-12,2,False,0,1,0.0,5,5,极低流量
2025-11-12 05:25:00,5,2025-11-12,2,False,5,0,1.0,5,25,高流量
2025-11-12 05:30:00,1,2025-11-12,2,False,1,0,1.0,5,30,极低流量
2025-11-12 05:45:00,1,2025-11-12,2,False,1,0,1.0,5,45,极低流量
2025-11-12 06:20:00,1,2025-11-12,2,False,1,0,1.0,6,20,极低流量
2025-11-12 06:25:00,4,2025-11-12,2,False,2,2,0.5,6,25,正常流量
2025-11-12 06:30:00,2,2025-11-12,2,False,2,0,1.0,6,30,正常流量
2025-11-12 06:35:00,3,2025-11-12,2,False,3,0,1.0,6,35,正常流量
2025-11-12 06:40:00,1,2025-11-12,2,False,1,0,1.0,6,40,极低流量
2025-11-12 06:45:00,1,2025-11-12,2,False,1,0,1.0,6,45,极低流量
2025-11-12 06:50:00,5,2025-11-12,2,False,5,0,1.0,6,50,高流量
2025-11-12 06:55:00,3,2025-11-12,2,False,3,0,1.0,6,55,正常流量
2025-11-12 07:00:00,1,2025-11-12,2,False,1,0,1.0,7,0,极低流量
2025-11-12 07:05:00,3,2025-11-12,2,False,3,0,1.0,7,5,早晨上行高峰
2025-11-12 07:10:00,1,2025-11-12,2,False,1,0,1.0,7,10,极低流量
2025-11-12 07:15:00,4,2025-11-12,2,False,1,3,0.25,7,15,正常流量
2025-11-12 07:20:00,5,2025-11-12,2,False,3,2,0.6,7,20,高流量
2025-11-12 07:25:00,2,2025-11-12,2,False,2,0,1.0,7,25,早晨上行高峰
2025-11-12 07:30:00,6,2025-11-12,2,False,5,1,0.8333333333333334,7,30,早晨上行高峰
2025-11-12 07:35:00,1,2025-11-12,2,False,0,1,0.0,7,35,极低流量
2025-11-12 07:40:00,7,2025-11-12,2,False,4,3,0.5714285714285714,7,40,高流量
2025-11-12 07:45:00,8,2025-11-12,2,False,6,2,0.75,7,45,早晨上行高峰
2025-11-12 07:50:00,7,2025-11-12,2,False,3,4,0.42857142857142855,7,50,高流量
2025-11-12 07:55:00,5,2025-11-12,2,False,4,1,0.8,7,55,早晨上行高峰
2025-11-12 08:05:00,3,2025-11-12,2,False,2,1,0.6666666666666666,8,5,正常流量
2025-11-12 08:10:00,1,2025-11-12,2,False,1,0,1.0,8,10,极低流量
2025-11-12 08:15:00,2,2025-11-12,2,False,2,0,1.0,8,15,早晨上行高峰
2025-11-12 08:20:00,5,2025-11-12,2,False,5,0,1.0,8,20,早晨上行高峰
2025-11-12 08:25:00,1,2025-11-12,2,False,1,0,1.0,8,25,极低流量
2025-11-12 08:30:00,10,2025-11-12,2,False,9,1,0.9,8,30,早晨上行高峰
2025-11-12 08:35:00,5,2025-11-12,2,False,5,0,1.0,8,35,早晨上行高峰
2025-11-12 08:40:00,10,2025-11-12,2,False,10,0,1.0,8,40,早晨上行高峰
2025-11-12 08:45:00,10,2025-11-12,2,False,7,3,0.7,8,45,高流量
2025-11-12 08:50:00,9,2025-11-12,2,False,7,2,0.7777777777777778,8,50,早晨上行高峰
2025-11-12 08:55:00,12,2025-11-12,2,False,11,1,0.9166666666666666,8,55,早晨上行高峰
2025-11-12 09:00:00,10,2025-11-12,2,False,8,2,0.8,9,0,高流量
2025-11-12 09:05:00,15,2025-11-12,2,False,10,5,0.6666666666666666,9,5,高流量
2025-11-12 09:10:00,14,2025-11-12,2,False,10,4,0.7142857142857143,9,10,高流量
2025-11-12 09:15:00,17,2025-11-12,2,False,14,3,0.8235294117647058,9,15,高流量
2025-11-12 09:20:00,21,2025-11-12,2,False,14,7,0.6666666666666666,9,20,高流量
2025-11-12 09:25:00,16,2025-11-12,2,False,12,4,0.75,9,25,高流量
2025-11-12 09:30:00,16,2025-11-12,2,False,12,4,0.75,9,30,高流量
2025-11-12 09:35:00,18,2025-11-12,2,False,12,6,0.6666666666666666,9,35,高流量
2025-11-12 09:40:00,26,2025-11-12,2,False,19,7,0.7307692307692307,9,40,高流量
2025-11-12 09:45:00,29,2025-11-12,2,False,20,9,0.6896551724137931,9,45,高流量
2025-11-12 09:50:00,32,2025-11-12,2,False,19,13,0.59375,9,50,高流量
2025-11-12 09:55:00,32,2025-11-12,2,False,22,10,0.6875,9,55,高流量
2025-11-12 10:00:00,40,2025-11-12,2,False,31,9,0.775,10,0,高流量
2025-11-12 10:05:00,35,2025-11-12,2,False,28,7,0.8,10,5,高流量
2025-11-12 10:10:00,37,2025-11-12,2,False,28,9,0.7567567567567568,10,10,高流量
2025-11-12 10:15:00,38,2025-11-12,2,False,29,9,0.7631578947368421,10,15,高流量
2025-11-12 10:20:00,32,2025-11-12,2,False,23,9,0.71875,10,20,高流量
2025-11-12 10:25:00,42,2025-11-12,2,False,26,16,0.6190476190476191,10,25,高流量
2025-11-12 10:30:00,34,2025-11-12,2,False,22,12,0.6470588235294118,10,30,高流量
2025-11-12 10:35:00,35,2025-11-12,2,False,21,14,0.6,10,35,高流量
2025-11-12 10:40:00,43,2025-11-12,2,False,24,19,0.5581395348837209,10,40,高流量
2025-11-12 10:45:00,37,2025-11-12,2,False,25,12,0.6756756756756757,10,45,高流量
2025-11-12 10:50:00,40,2025-11-12,2,False,25,15,0.625,10,50,高流量
2025-11-12 10:55:00,31,2025-11-12,2,False,21,10,0.6774193548387096,10,55,高流量
2025-11-12 11:00:00,35,2025-11-12,2,False,23,12,0.6571428571428571,11,0,高流量
2025-11-12 11:05:00,39,2025-11-12,2,False,23,16,0.5897435897435898,11,5,午餐时段
2025-11-12 11:10:00,42,2025-11-12,2,False,26,16,0.6190476190476191,11,10,高流量
2025-11-12 11:15:00,33,2025-11-12,2,False,20,13,0.6060606060606061,11,15,高流量
2025-11-12 11:20:00,32,2025-11-12,2,False,20,12,0.625,11,20,高流量
2025-11-12 11:25:00,41,2025-11-12,2,False,21,20,0.5121951219512195,11,25,午餐时段
2025-11-12 11:30:00,44,2025-11-12,2,False,22,22,0.5,11,30,午餐时段
2025-11-12 11:35:00,36,2025-11-12,2,False,17,19,0.4722222222222222,11,35,午餐时段
2025-11-12 11:40:00,35,2025-11-12,2,False,18,17,0.5142857142857142,11,40,午餐时段
2025-11-12 11:45:00,35,2025-11-12,2,False,15,20,0.42857142857142855,11,45,午餐时段
2025-11-12 11:50:00,42,2025-11-12,2,False,21,21,0.5,11,50,午餐时段
2025-11-12 11:55:00,38,2025-11-12,2,False,12,26,0.3157894736842105,11,55,高流量
